timestamp,open,high,low,close,volume
1779896940000,2073.79,2076.05,2073.32,2074.84,940.0285
1779897000000,2074.84,2076.54,2074.78,2075.58,585.9114
1779897060000,2075.58,2075.59,2071.01,2071.37,551.1359
1779897120000,2071.37,2072.2,2070.28,2072.01,382.8011
1779897180000,2072.01,2072.52,2071.86,2071.96,768.5308
1779897240000,2071.96,2071.96,2068.38,2069.75,291.5999
1779897300000,2069.75,2069.76,2067.87,2068.9,172.6264
1779897360000,2068.9,2069.9,2068.9,2069.9,86.8637
1779897420000,2069.9,2070.59,2069.9,2070.3,136.6184
1779897480000,2070.3,2071.21,2070.07,2071.2,116.0159
1779897540000,2071.2,2071.74,2071.2,2071.48,114.4282
1779897600000,2071.48,2072.89,2070.71,2072.89,29.1009
1779897660000,2072.89,2074.44,2072.51,2072.65,170.7082
1779897720000,2072.65,2073.17,2072.3,2073.16,21.162
1779897780000,2073.16,2073.73,2069.21,2069.31,264.416
1779897840000,2069.31,2070.06,2068.5,2069.38,293.3194
1779897900000,2069.38,2069.95,2067.7,2068.49,93.2973
1779897960000,2068.49,2070.09,2067.9,2069.3,47.9386
1779898020000,2069.3,2070.37,2069.3,2069.31,28.9433
1779898080000,2069.31,2070.69,2067.51,2070.65,112.188
1779898140000,2070.65,2071.73,2070.58,2070.71,62.2001
1779898200000,2070.71,2071.73,2070.71,2071.72,8.8608
1779898260000,2071.72,2072.98,2071.45,2071.64,30.3534
1779898320000,2071.64,2072.37,2071.57,2072.37,42.9456
1779898380000,2072.37,2072.79,2071.79,2071.91,58.1349
1779898440000,2071.91,2071.91,2071.0,2071.0,4.4376
1779898500000,2071.0,2071.08,2070.11,2070.33,37.7399
1779898560000,2070.33,2070.33,2065.33,2065.33,259.6913
1779898620000,2065.33,2065.69,2063.73,2064.12,225.5098
1779898680000,2064.12,2064.82,2062.31,2062.68,121.2084
1779898740000,2062.68,2063.79,2062.06,2063.73,168.838
1779898800000,2063.73,2064.99,2062.39,2062.39,122.465
1779898860000,2062.39,2064.38,2062.39,2063.8,97.5741
1779898920000,2063.8,2064.45,2062.8,2062.8,107.2088
1779898980000,2062.8,2063.65,2062.8,2063.65,33.7403
1779899040000,2063.65,2064.53,2063.65,2064.01,67.6606
1779899100000,2064.01,2064.93,2063.62,2064.36,84.2502
1779899160000,2064.36,2066.65,2064.36,2066.65,100.094
1779899220000,2066.65,2066.72,2065.2,2065.2,47.8629
1779899280000,2065.2,2065.75,2065.2,2065.43,41.3934
1779899340000,2065.43,2065.7,2065.3,2065.4,60.1636
1779899400000,2065.4,2065.41,2063.9,2064.14,113.9149
1779899460000,2064.14,2065.04,2062.7,2065.04,44.3589
1779899520000,2065.04,2066.62,2064.8,2066.62,38.4626
1779899580000,2066.62,2066.96,2065.16,2065.4,58.0267
1779899640000,2065.4,2065.4,2063.2,2063.46,63.9319
1779899700000,2063.46,2063.74,2060.0,2060.5,147.2347
1779899760000,2060.5,2061.67,2060.01,2061.11,34.0471
1779899820000,2061.11,2062.47,2061.08,2062.05,94.2619
1779899880000,2062.05,2063.53,2061.84,2062.78,72.358
1779899940000,2062.78,2063.33,2062.69,2063.0,42.1151
1779900000000,2063.0,2063.96,2062.3,2063.96,54.767
1779900060000,2063.96,2065.89,2063.95,2065.73,338.4098
1779900120000,2065.73,2066.64,2065.57,2066.64,87.8384
1779900180000,2066.64,2067.21,2066.21,2067.11,20.4672
1779900240000,2067.11,2067.11,2065.5,2065.51,31.3396
1779900300000,2065.51,2065.85,2064.8,2065.75,61.9495
1779900360000,2065.75,2066.24,2064.4,2066.24,67.8453
1779900420000,2066.24,2066.76,2065.79,2065.89,16.4826
1779900480000,2065.89,2065.95,2065.85,2065.92,7.28
1779900540000,2065.92,2067.6,2065.92,2067.59,154.6531
1779900600000,2067.59,2068.8,2067.59,2068.8,59.6526
1779900660000,2068.8,2070.72,2068.75,2070.51,60.3492
1779900720000,2070.51,2071.16,2069.8,2069.83,96.1331
1779900780000,2069.83,2069.83,2068.81,2069.81,62.7388
1779900840000,2069.81,2070.35,2069.2,2069.71,36.6189
1779900900000,2069.71,2070.61,2069.51,2070.61,32.964
1779900960000,2070.61,2071.21,2069.2,2069.24,49.7195
1779901020000,2069.24,2070.85,2069.24,2070.48,8.7324
1779901080000,2070.48,2070.91,2069.9,2069.9,11.5307
1779901140000,2069.9,2070.29,2069.9,2070.17,0.9083
1779901200000,2070.17,2070.54,2069.29,2069.36,124.9382
1779901260000,2069.36,2069.52,2064.9,2064.9,225.9004
1779901320000,2064.9,2067.71,2064.55,2067.54,105.3234
1779901380000,2067.54,2069.53,2067.4,2068.8,112.4894
1779901440000,2068.8,2069.63,2068.24,2068.57,90.6495
1779901500000,2068.57,2068.57,2067.44,2067.69,48.5791
1779901560000,2067.69,2068.05,2066.04,2066.04,29.4557
1779901620000,2066.04,2066.04,2063.25,2063.43,72.1605
1779901680000,2063.43,2063.93,2062.4,2062.66,94.502
1779901740000,2062.66,2062.69,2060.32,2060.99,57.7154
1779901800000,2060.99,2062.82,2060.8,2062.25,56.0877
1779901860000,2062.25,2062.51,2058.4,2058.52,147.0613
1779901920000,2058.52,2059.07,2056.25,2056.46,445.7891
1779901980000,2056.46,2057.79,2056.32,2056.5,117.7429
1779902040000,2056.5,2057.11,2054.81,2056.83,229.8174
1779902100000,2056.83,2057.45,2054.01,2055.07,105.2428
1779902160000,2055.07,2056.54,2054.68,2055.44,141.9072
1779902220000,2055.44,2056.16,2054.34,2056.15,105.9925
1779902280000,2056.15,2057.15,2055.94,2057.03,117.3124
1779902340000,2057.03,2057.69,2056.11,2056.87,82.4349
1779902400000,2056.87,2058.4,2056.64,2058.19,61.7349
1779902460000,2058.19,2061.27,2058.06,2061.27,188.2353
1779902520000,2061.27,2061.95,2060.76,2060.91,102.1643
1779902580000,2060.91,2061.66,2060.4,2060.4,46.7169
1779902640000,2060.4,2060.93,2060.39,2060.62,26.4041
1779902700000,2060.62,2060.72,2059.4,2060.18,83.3008
1779902760000,2060.18,2060.18,2058.0,2058.0,186.0917
1779902820000,2058.0,2058.0,2055.44,2056.3,297.0109
1779902880000,2056.3,2058.57,2056.21,2058.57,143.5104
1779902940000,2058.57,2059.4,2058.36,2058.8,107.1894
1779903000000,2058.8,2058.81,2057.4,2057.51,95.2999
1779903060000,2057.51,2059.35,2057.51,2057.9,177.0787
1779903120000,2057.9,2058.01,2056.67,2056.67,53.3821
1779903180000,2056.67,2058.5,2056.6,2058.38,106.8391
1779903240000,2058.38,2059.29,2057.57,2057.57,126.1385
1779903300000,2057.57,2057.57,2056.01,2056.52,174.6106
1779903360000,2056.52,2056.93,2055.74,2056.59,164.1844
1779903420000,2056.59,2058.41,2056.59,2058.08,109.3531
1779903480000,2058.08,2059.42,2057.01,2059.42,50.3843
1779903540000,2059.42,2059.66,2058.6,2058.6,39.8862
1779903600000,2058.6,2059.07,2056.51,2056.79,86.0072
1779903660000,2056.79,2057.27,2055.7,2056.4,37.6346
1779903720000,2056.4,2056.49,2052.22,2053.09,1242.8771
1779903780000,2053.09,2055.92,2052.96,2055.5,227.753
1779903840000,2055.5,2055.67,2054.73,2054.73,67.5444
1779903900000,2054.73,2056.54,2054.54,2055.76,87.6813
1779903960000,2055.76,2057.32,2054.67,2057.14,144.0542
1779904020000,2057.14,2057.24,2056.03,2056.42,55.2552
1779904080000,2056.42,2057.53,2056.09,2057.29,101.9179
1779904140000,2057.29,2057.91,2056.89,2057.44,179.1575
1779904200000,2057.44,2057.67,2056.71,2057.53,51.1352
1779904260000,2057.53,2058.01,2056.6,2058.01,79.703
1779904320000,2058.01,2058.22,2057.2,2057.2,74.262
1779904380000,2057.2,2057.27,2055.81,2055.81,154.4586
1779904440000,2055.81,2056.09,2055.28,2055.28,57.5096
1779904500000,2055.28,2055.88,2055.28,2055.68,73.7042
1779904560000,2055.68,2055.98,2044.58,2049.26,2566.7913
1779904620000,2049.26,2050.81,2048.41,2049.41,202.8671
1779904680000,2049.41,2053.55,2049.34,2053.55,168.7812
1779904740000,2053.55,2053.63,2051.4,2052.11,55.4228
1779904800000,2052.11,2052.15,2048.71,2050.89,119.428
1779904860000,2050.89,2052.68,2050.4,2052.12,126.8178
1779904920000,2052.12,2054.2,2052.01,2052.13,90.6132
1779904980000,2052.13,2053.47,2051.8,2052.7,133.9243
1779905040000,2052.7,2052.7,2050.61,2051.35,64.3538
1779905100000,2051.35,2051.35,2048.61,2050.66,73.5494
1779905160000,2050.66,2051.5,2050.11,2050.8,64.7055
1779905220000,2050.8,2050.83,2049.89,2050.58,40.9158
1779905280000,2050.58,2053.45,2050.58,2052.88,47.1975
1779905340000,2052.88,2053.08,2048.8,2048.89,122.5991
1779905400000,2048.89,2050.82,2048.79,2050.08,53.4333
1779905460000,2050.08,2050.08,2048.6,2048.6,35.7772
1779905520000,2048.6,2048.6,2046.61,2047.8,84.4535
1779905580000,2047.8,2047.8,2043.37,2044.4,390.6141
1779905640000,2044.4,2046.74,2043.25,2046.64,230.0823
1779905700000,2046.64,2046.64,2044.91,2046.41,121.5947
1779905760000,2046.41,2049.97,2046.27,2048.2,94.2232
1779905820000,2048.2,2050.5,2048.19,2050.45,71.0009
1779905880000,2050.45,2050.8,2049.73,2050.33,99.0255
1779905940000,2050.33,2050.75,2048.91,2049.79,72.8516
1779906000000,2049.79,2049.82,2048.1,2048.1,78.6978
1779906060000,2048.1,2049.22,2046.98,2049.02,43.3467
1779906120000,2049.02,2051.89,2048.31,2051.88,172.046
1779906180000,2051.88,2051.96,2050.51,2050.56,59.0664
1779906240000,2050.56,2051.18,2049.89,2051.11,115.181
1779906300000,2051.11,2052.15,2051.07,2052.15,79.4503
1779906360000,2052.15,2053.09,2051.9,2052.0,28.0104
1779906420000,2052.0,2052.73,2051.8,2051.8,32.6986
1779906480000,2051.8,2051.8,2050.0,2050.65,33.9815
1779906540000,2050.65,2052.36,2050.65,2052.33,21.1759
1779906600000,2052.33,2052.49,2051.71,2051.81,9.9336
1779906660000,2051.81,2052.35,2051.1,2051.48,4.7801
1779906720000,2051.48,2052.23,2051.02,2051.3,92.0643
1779906780000,2051.3,2052.17,2051.2,2051.2,72.0709
1779906840000,2051.2,2051.86,2050.61,2051.86,85.8115
1779906900000,2051.86,2051.96,2051.72,2051.88,1.681
1779906960000,2051.88,2052.2,2050.59,2050.7,52.2093
1779907020000,2050.7,2051.34,2049.93,2050.3,160.2285
1779907080000,2050.3,2052.96,2050.26,2052.73,173.1423
1779907140000,2052.73,2053.69,2052.1,2052.36,81.3675
1779907200000,2052.36,2052.91,2052.27,2052.8,42.6191
1779907260000,2052.8,2053.8,2052.53,2053.73,21.9462
1779907320000,2053.73,2055.55,2053.63,2055.54,110.2193
1779907380000,2055.54,2055.56,2054.5,2054.5,27.6158
1779907440000,2054.5,2054.94,2054.34,2054.41,34.4134
1779907500000,2054.41,2055.71,2054.41,2055.14,22.4081
1779907560000,2055.14,2055.23,2053.8,2053.8,10.1503
1779907620000,2053.8,2054.3,2053.75,2054.3,4.6917
1779907680000,2054.3,2054.61,2054.3,2054.59,19.9296
1779907740000,2054.59,2055.19,2054.52,2054.66,17.9989
1779907800000,2054.66,2055.68,2054.66,2054.86,41.0378
1779907860000,2054.86,2055.9,2053.7,2055.89,63.7225
1779907920000,2055.89,2056.11,2055.6,2055.9,32.3388
1779907980000,2055.9,2056.62,2054.45,2054.84,78.7487
1779908040000,2054.84,2055.57,2054.84,2055.12,20.6623
1779908100000,2055.12,2056.49,2055.12,2056.49,33.5782
1779908160000,2056.49,2056.8,2056.33,2056.42,20.4118
1779908220000,2056.42,2056.58,2055.89,2055.89,4.7487
1779908280000,2055.89,2056.95,2055.71,2056.75,10.3649
1779908340000,2056.75,2056.76,2056.55,2056.61,3.8866
1779908400000,2056.61,2057.13,2055.81,2055.84,25.6951
1779908460000,2055.84,2056.79,2055.2,2056.64,66.7763
1779908520000,2056.64,2057.63,2056.64,2057.44,39.2413
1779908580000,2057.44,2058.1,2057.12,2057.2,64.2475
1779908640000,2057.2,2058.3,2056.84,2058.09,64.6547
1779908700000,2058.09,2058.45,2057.6,2058.1,9.8177
1779908760000,2058.1,2058.11,2057.3,2057.3,15.2401
1779908820000,2057.3,2057.3,2056.04,2056.04,14.2174
1779908880000,2056.04,2056.51,2055.1,2055.1,12.5089
1779908940000,2055.1,2056.29,2055.02,2056.29,17.7173
1779909000000,2056.29,2056.29,2054.71,2054.98,2.1042
1779909060000,2054.98,2055.38,2054.8,2055.17,41.9371
1779909120000,2055.17,2056.33,2055.03,2056.33,33.5572
1779909180000,2056.33,2058.74,2056.33,2057.5,86.006
1779909240000,2057.5,2058.22,2057.13,2058.22,6.5915
1779909300000,2058.22,2058.9,2057.09,2058.37,38.1925
1779909360000,2058.37,2058.37,2057.3,2057.31,4.6389
1779909420000,2057.31,2057.31,2056.82,2056.94,3.4153
1779909480000,2056.94,2057.81,2056.94,2057.33,10.4839
1779909540000,2057.33,2057.33,2056.07,2056.07,4.7354
1779909600000,2056.07,2056.63,2056.07,2056.63,24.2507
1779909660000,2056.63,2056.7,2055.48,2055.76,8.4951
1779909720000,2055.76,2057.37,2055.76,2057.37,33.3698
1779909780000,2057.37,2059.15,2057.36,2058.1,62.2864
1779909840000,2058.1,2060.55,2058.1,2059.37,128.8444
1779909900000,2059.37,2059.37,2058.03,2058.4,67.2583
1779909960000,2058.4,2058.76,2058.13,2058.54,12.5358
1779910020000,2058.54,2058.94,2058.23,2058.34,7.794
1779910080000,2058.34,2058.74,2058.34,2058.72,6.0769
1779910140000,2058.72,2058.72,2057.9,2058.08,17.7155
1779910200000,2058.08,2058.65,2057.6,2058.44,30.7338
1779910260000,2058.44,2059.99,2058.44,2059.85,45.7994
1779910320000,2059.85,2061.05,2059.32,2060.45,90.0046
1779910380000,2060.45,2061.34,2059.5,2059.6,91.9762
1779910440000,2059.6,2059.6,2058.89,2059.49,25.7718
1779910500000,2059.49,2059.65,2058.77,2059.5,35.0553
1779910560000,2059.5,2059.9,2059.25,2059.54,13.4749
1779910620000,2059.54,2060.86,2059.54,2060.76,36.2311
1779910680000,2060.76,2060.76,2059.52,2060.34,30.8291
1779910740000,2060.34,2061.06,2059.7,2059.9,71.0152
1779910800000,2059.9,2059.9,2059.4,2059.71,34.8477
1779910860000,2059.71,2059.71,2058.82,2059.2,88.0316
1779910920000,2059.2,2059.2,2057.5,2057.51,6.7237
1779910980000,2057.51,2057.51,2057.34,2057.5,8.1763
1779911040000,2057.5,2057.5,2055.96,2056.9,238.6043
1779911100000,2056.9,2057.4,2055.2,2055.57,93.6035
1779911160000,2055.57,2056.18,2055.57,2055.84,32.8874
1779911220000,2055.84,2057.49,2055.84,2056.58,66.3938
1779911280000,2056.58,2057.24,2056.31,2056.4,37.5546
1779911340000,2056.4,2056.4,2055.0,2055.0,12.8328
1779911400000,2055.0,2055.53,2054.43,2055.53,24.6695
1779911460000,2055.53,2056.48,2055.53,2056.22,36.7658
1779911520000,2056.22,2057.48,2056.22,2057.16,58.0082
1779911580000,2057.16,2057.76,2057.06,2057.66,34.48
1779911640000,2057.66,2057.67,2057.4,2057.51,44.5483
1779911700000,2057.51,2058.01,2057.51,2057.58,19.4337
1779911760000,2057.58,2057.81,2056.68,2057.5,32.038
1779911820000,2057.5,2057.97,2057.5,2057.78,2.1662
